2018-08-17 22:30:06.703234: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2018-08-17 22:30:06.853409: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: Tesla K40d major: 3 minor: 7 memoryClockRate(GHz): 0.915
pciBusID: 0000:81:00.0
totalMemory: 11.17GiB freeMemory: 11.09GiB
2018-08-17 22:30:06.853448: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla K40d, pci bus id: 0000:81:00.0, compute capability: 3.7)

*****************************************************
Dataset: code-fracz-645
Num hidden: 256, Steps: 50000, Display step: 200
*****************************************************


Input size: 200x8632 Test set: 1294
Input size: 200x645 Test set: 96
30200	1,5919	0,526	0,7094	0,750
30400	1,7091	0,512	0,7052	0,771
30600	1,6348	0,536	0,8950	0,729
30800	1,5884	0,538	0,7602	0,771
31000	1,9519	0,521	0,7852	0,781
31200	1,6919	0,538	0,8073	0,781
31400	1,7445	0,529	0,7076	0,781
31600	2,5036	0,502	1,0906	0,698
31800	1,6331	0,516	0,7124	0,760
32000	1,8021	0,522	0,8070	0,740
32200	1,5796	0,537	0,6731	0,792
32400	1,5443	0,527	0,6403	0,792
32600	1,5873	0,536	0,7016	0,750
32800	1,5445	0,531	0,7206	0,760
33000	1,5627	0,544	0,6559	0,802
33200	1,5751	0,522	0,7426	0,781
33400	1,6680	0,534	0,8439	0,729
33600	1,5449	0,534	0,6300	0,802
33800	1,5742	0,534	0,6865	0,812
34000	1,6067	0,529	0,7725	0,771
34200	1,5719	0,530	0,6186	0,812
34400	1,5257	0,537	0,6986	0,792
34600	1,5549	0,532	0,8486	0,740
34800	1,5643	0,529	0,6574	0,781
35000	1,5341	0,551	0,7497	0,760
35200	1,6247	0,512	0,8170	0,760
35400	1,5380	0,531	0,7103	0,781
35600	1,5758	0,534	0,6990	0,750
35800	1,6264	0,519	0,6922	0,781
36000	1,5799	0,526	0,7098	0,771
36200	1,6769	0,518	0,7001	0,812
36400	1,8058	0,514	0,7560	0,781
36600	1,6758	0,519	0,6357	0,823
36800	2,0103	0,509	1,0719	0,760
37000	1,5807	0,531	0,8259	0,781
37200	1,5801	0,527	1,0064	0,781
37400	1,6578	0,519	0,8010	0,792
37600	1,7232	0,526	0,9357	0,729
37800	1,8205	0,504	0,8229	0,750
38000	1,6995	0,529	0,9287	0,729
38200	1,6355	0,534	0,7349	0,740
38400	1,6810	0,522	0,7819	0,760
38600	1,6058	0,527	0,8099	0,750
38800	1,6078	0,532	0,7712	0,750
39000	1,6194	0,531	0,6906	0,760
39200	1,6215	0,527	0,7160	0,760
39400	1,7043	0,545	0,6668	0,781
39600	1,6123	0,540	0,7808	0,771
39800	1,6428	0,543	0,7224	0,812
Now teaching with clever!
40000	1,7587	0,520	0,8393	0,760
40200	1,6703	0,553	0,7411	0,760
40400	1,6262	0,560	0,7487	0,771
40600	1,5978	0,553	0,6692	0,802
40800	1,6002	0,555	0,6984	0,792
41000	1,6858	0,554	0,7285	0,792
41200	1,6054	0,559	0,7322	0,792
41400	1,6300	0,557	0,7076	0,792
41600	1,7835	0,553	0,7979	0,771
41800	1,7055	0,563	0,7458	0,792
42000	1,6425	0,561	0,7214	0,802
42200	1,6289	0,553	0,7356	0,802
42400	1,6605	0,552	0,7630	0,792
42600	1,7754	0,550	0,8006	0,823
42800	1,6615	0,563	0,7486	0,792
43000	1,6736	0,564	0,7714	0,802
43200	1,6636	0,556	0,7721	0,802
43400	1,6806	0,556	0,8054	0,802
43600	1,7058	0,563	0,7675	0,812
43800	1,6969	0,555	0,7853	0,802
44000	1,8913	0,554	0,8958	0,792
44200	1,8965	0,555	0,9011	0,802
44400	1,6853	0,560	0,7548	0,802
44600	1,7069	0,560	0,7884	0,823
44800	1,7460	0,560	0,8562	0,812
45000	1,7076	0,557	0,8117	0,823
45200	1,7669	0,560	0,8439	0,792
45400	1,6957	0,560	0,7856	0,812
45600	1,7207	0,550	0,7972	0,812
45800	1,7829	0,562	0,9247	0,802
46000	2,0517	0,549	0,8930	0,771
46200	1,6961	0,560	0,7794	0,812
46400	1,8600	0,561	0,8780	0,833
46600	2,0625	0,546	0,9627	0,771
46800	1,7628	0,560	0,8568	0,812
47000	1,7359	0,560	0,8012	0,802
47200	1,7259	0,562	0,8125	0,792
47400	1,8867	0,553	0,8865	0,792
47600	1,8202	0,553	0,8515	0,802
47800	1,7455	0,566	0,8127	0,812
48000	1,7340	0,565	0,8171	0,812
48200	1,7483	0,565	0,7983	0,802
48400	1,7594	0,560	0,8078	0,802
48600	1,7913	0,560	0,8650	0,792
48800	1,7523	0,560	0,8474	0,802
49000	1,8525	0,555	0,8453	0,802
49200	1,8485	0,551	0,8666	0,781
49400	1,7907	0,553	0,8637	0,812
49600	1,8479	0,556	0,8634	0,802
49800	1,8878	0,556	0,9392	0,802
50000	1,8497	0,555	0,8523	0,802
