2018-03-20 13:04:47.672692: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2018-03-20 13:04:47.958357: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: Tesla K40d major: 3 minor: 7 memoryClockRate(GHz): 0.915
pciBusID: 0000:85:00.0
totalMemory: 11.17GiB freeMemory: 11.09GiB
2018-03-20 13:04:47.958423: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla K40d, pci bus id: 0000:85:00.0, compute capability: 3.7)

*****************************************************
Dataset: code-fracz-573
Num hidden: 256, Steps: 50000, Display step: 200
*****************************************************


Input size: 200x9352 Test set: 1402
Input size: 200x573 Test set: 85
40600	1,4393	0,591	0,5132	0,824
40800	1,4350	0,591	0,5470	0,788
41000	1,4605	0,582	0,5225	0,824
41200	1,5027	0,588	0,6240	0,765
41400	1,4642	0,592	0,5406	0,812
41600	1,4618	0,586	0,5184	0,824
41800	1,4857	0,593	0,5810	0,800
42000	1,5027	0,596	0,5086	0,835
42200	1,4915	0,596	0,5730	0,788
42400	1,5037	0,593	0,5902	0,788
42600	1,5067	0,593	0,5774	0,800
42800	1,4794	0,588	0,5322	0,800
43000	1,4910	0,595	0,5249	0,800
43200	1,4981	0,601	0,5323	0,824
43400	1,6411	0,583	0,7059	0,765
43600	1,5120	0,586	0,5559	0,812
43800	1,6713	0,589	0,5599	0,847
44000	1,5085	0,602	0,5232	0,835
44200	1,4899	0,596	0,5241	0,812
44400	1,5939	0,587	0,6476	0,765
44600	1,6760	0,583	0,7492	0,753
44800	1,5138	0,603	0,5237	0,824
45000	1,5500	0,591	0,6090	0,788
45200	1,5490	0,597	0,5851	0,812
45400	1,7708	0,581	0,8793	0,741
45600	1,5649	0,593	0,6176	0,788
45800	1,5779	0,591	0,6140	0,800
46000	1,5534	0,598	0,5404	0,835
46200	1,5640	0,590	0,5254	0,835
46400	1,5569	0,592	0,5832	0,800
46600	1,6018	0,588	0,6401	0,776
46800	1,6364	0,586	0,5274	0,859
47000	1,5814	0,591	0,6004	0,788
47200	1,5898	0,591	0,5182	0,835
47400	1,8112	0,587	0,8573	0,765
47600	1,7299	0,580	0,7877	0,753
47800	1,5817	0,596	0,5804	0,800
48000	1,7232	0,586	0,7681	0,753
48200	1,7014	0,581	0,5599	0,871
48400	1,5817	0,591	0,5517	0,835
48600	1,6000	0,586	0,5512	0,859
48800	1,7290	0,600	0,7704	0,765
49000	1,6623	0,600	0,6802	0,788
49200	1,6549	0,591	0,5739	0,824
49400	1,6709	0,596	0,6853	0,788
49600	1,6797	0,596	0,7274	0,765
49800	1,6216	0,598	0,6290	0,788
50000	1,6518	0,596	0,6544	0,812
